Type,Name,Brand,Rating,Total Reviewers,log_review,recommendation_score
Moisturizer Cream,Jeju Fresh Aloe Cream,the SAEM,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,Whitening Night Cream,Charlotte Kay,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,YEHWADAM Pure Brightening Cream,The Face Shop,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,ES Whitening Cream,Melanox,3.0,4,1.6094379124341003,0.3413635413009229
Moisturizer Cream,Aqua Clinity Cream,ACWELL,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Platinum Whitening Day Cream,MEDGLOW,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Ultimate White Luminous Night Cream,Wan Shan,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Vanicream Moisturizing skin cream,Vanicream,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Glow Acne Retinol Night Cream,Ella Skincare,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Tranexamic Acid Night Cream,Aura Bright,3.5,4,1.6094379124341003,0.4163635413009229
Moisturizer Cream,White Comfort,Theraskin Skincare,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Madagascar Centella Probio-Cica Enrich Cream,Skin1004,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Firming DMAE Moisturizer,Derma E,2.8,4,1.6094379124341003,0.31136354130092286
Moisturizer Cream,C - Night Cream,La Tulipe,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Visibly Clear Spot Proofing,Neutrogena,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Magic Night Cream,Charlotte Tilbury,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Cream,Astalift,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Adaptogen Deep Moisture Cream,Youth to the People,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,White Chrysanthemum,Hanyul,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Blue Therapy Anti Redness Cream,Normal No More,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,bio essence tanaka bio-white,Bio-Essence,3.5,4,1.6094379124341003,0.4163635413009229
Moisturizer Cream,Moistfull Collagen Water Jelly Cream,Etude House,4.0,4,1.6094379124341003,0.49136354130092286
Moisturizer Cream,Cerah & Sinar Krim Malam,ALIA,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,AC Fighting Oil-Free Aqua Cream,TIAM,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,LumiÃ¨re Vital Cream,FEMMUE,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,ACNE Cica Plus Clear Cream Skin Care,NACIFIC,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Whitening Cream (All Day Lasting Whitening Skintone Whitening & Wrinkle Care),Osho,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Original Raw Black Jam,K-Link,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Anti Aging Cream Moisturizer,Seger Snow,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Yuzu Honey Enriched Cream,Fraijour,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,All Day Glow Cream,Harlow,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Super Vital Extra Moist Cream,IOPE,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Rice and Ceramide Moisture Cream,The Face Shop,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,Advanced Dynamics Hydrating Day Cream,Jafra,3.5,4,1.6094379124341003,0.4163635413009229
Moisturizer Cream,Green Grape Pore Control Cream,Frudia,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Rose Petal Black Tea Enriching Toner,A-True,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Matcha Pudding Antioxidant Cream,Peach & Lily,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,Whitening Night Cream,Charlotte Kay,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Night Cream Acne,Key Glow,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Optimals Hydra Radiance Nourishing Night Cream Normal/Combination Skin,Oriflame,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,Blemish Control Oil Free Moisturizer,Sukin,4.0,4,1.6094379124341003,0.49136354130092286
Moisturizer Cream,Night Anti Acne Kefir,Lovely Kefir Nature,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Chamomile Day Cream,EverShine,3.3,4,1.6094379124341003,0.3863635413009229
Moisturizer Cream,Black Rose Skin Infusion Cream,Sisley,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,La CrÃ¨me,Cle de Peau Beaute,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,MISSHA Misa Yei Hyun Cream (50ml),Missha,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Wonder Black Rice Hyaluronic Cream,Haruharu Wonder,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Hydraceutic Double Power Vitamin Moisturizer,Dr. Dermis,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Power Cream Caviar,TARA,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Daily Glow Moisturizer,Herbalife,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Diamond Cellular Anti Aging Cream,Oriflame,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,Nutriganics Smoothing Day Cream,The Body Shop,3.4,4,1.6094379124341003,0.4013635413009229
Moisturizer Cream,Moisture Restorative Night Creme,Essano,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Revitalift White Essence,L'Oreal Paris,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Skin Brightening Cream,Callista Skin Treatment,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Moonlight Radiance Cream,Terra Beaute,4.0,4,1.6094379124341003,0.49136354130092286
Moisturizer Cream,Effaclar Duo+ Unifiant,La Roche Posay,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Even Out Face Cream SPF 20,Oriflame,2.3,4,1.6094379124341003,0.23636354130092285
Moisturizer Cream,G9 SKIN White In Moisture Cream,Berrisom,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Cream,Eco Your Skin,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Clarins Extra-Firming Neck Anti-Wring Rejuvenating cream,Clarins,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Hello Glow Night Cream,Dermies,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Ace Genius Night Face Cream,Aceskin,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,LAB Panthenol 10% Moisturizer,SNP,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Platinum Whitening Oily Day Cream,MEDGLOW,4.0,4,1.6094379124341003,0.49136354130092286
Moisturizer Cream,Good Cera Super Ceramide Cream,Holika Holika,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Pink Vital Water Cream,Etude House,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Arbu-C Brightening Cream,Primaderma,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Crystal Clear Night Cream,Precious,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,Night Lipid Wear,Kanebo,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Renergie Lift Multi Action Night,Lancome,3.8,4,1.6094379124341003,0.4613635413009229
Moisturizer Cream,Smoothing Day Cream,La Tulipe,4.0,4,1.6094379124341003,0.49136354130092286
Moisturizer Cream,DayWear Advanced Multi-Protection Anti-Oxidant Creme Broad Spectrum SPF 15,Estee Lauder,3.5,4,1.6094379124341003,0.4163635413009229
Moisturizer Cream,CrÃ¨me FraÃ®che de BeautÃ©,Nuxe,4.0,4,1.6094379124341003,0.49136354130092286
Moisturizer Cream,Day Cream with AHA,Theraskin Skincare,2.8,4,1.6094379124341003,0.31136354130092286
Moisturizer Cream,Revival Retinol Night Cream,Charlotte Kay,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Aqua Reotier Ultra Thirst-Quenching Cream,L'Occitane,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Snail Glow Moisturizer x Hoops Me,Hello Derma,4.8,4,1.6094379124341003,0.6113635413009229
Moisturizer Cream,Pure White Whitening Night Cream,Vavl,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Acne Night Cream,MEDGLOW,5.0,4,1.6094379124341003,0.6413635413009229
Moisturizer Cream,Spot Eraser Vita Cream,BY ECOM,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Glow White Glutathione Night Cream,Ella Skincare,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Night Cream Whitening,Kezia Skincare,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,Heartleaf My Type Calming Cream,AXIS-Y,4.3,4,1.6094379124341003,0.5363635413009228
Moisturizer Cream,24H Moisture Skin Balancer Cream,Lunesse,4.5,4,1.6094379124341003,0.5663635413009229
Moisturizer Cream,Vanilla Pod Hydrating Day Cream,ANTIPODES,4.0,4,1.6094379124341003,0.49136354130092286
Moisturizer Cream,Dramatically Different Moisturizing Cream,CLINIQUE,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Moisture Rich Silk Cream,Tatcha,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Cell Revitalise Night Moisturiser,Aurelia,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Divine Harmony Cream,L'Occitane,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Rejoice Light Facial Day Cream,ANTIPODES,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,InBetween Hydro Priming Cream,Blithe,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Gokujyun Hydrating Cream,Hada Labo,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Lipikar Eczema Soothing Relief Cream,La Roche Posay,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Good Night Cream,The Vegan Glow,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,The Perfecting Treatment,La Mer,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Mangowhite Brightening Cream,It's Skin,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Bio Hydro Cream,IOPE,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,H2 Whitening,Kalbe,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Skin Caviar Luxe Cream Sheer,La Prairie,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Hyaluron Moisturizing Cream,VeraClara,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Oily Skin Whitening Night Cream,MEDGLOW,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Chapter 214 Ultra Lumonius Cream,Skin Academy,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Proactive Acne Night Cream,Dermaluz,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Backhousia Rejuvenation Cream,Rivya,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Pure Vitality Skin Renewing Cream,Kiehl's,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Hello FAB Coconut Water Cream,First Aid Beauty,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Forever Youth Liberator Yshape Cream,Yves Saint Laurent,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Water Fuse,DR. JART+,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Total Concept Whitening Concentrate Night Cream,Ristra,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Pomegranate Nutri-Moisturizing Cream In Mist,Frudia,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Goji Cream,Ole Henriksen,3.0,3,1.3862943611198906,0.33129031106979184
Moisturizer Cream,Hamamelis Cream,APIEU,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Acne Therapy Day Cream,Larissa,2.0,3,1.3862943611198906,0.18129031106979185
Moisturizer Cream,All in One Cream,HYGGEE,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Rose Ceramide Cream,Urang,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Vinoperfect Brightening Gycolic Night Cream,Caudalie,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Polynesian Lagoon Water Hydro Cream,Nature Republic,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Palmer's skin perfecting moisturizing day cream,Palmer's,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Night Cream,Garcia,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Cellular Radiance cream 50ml,La Prairie,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Divinia Pure Pore Hydrating Cream,Divinia,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Brightening Day Cream,Soleluna,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Platinum Whitening Oily Night Cream,MEDGLOW,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Platinum Acne Night Cream,MEDGLOW,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Moisture Boost Cream,Envygreen,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Strawflower Face Finishing Moisturizer,Raecca,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Be Bright Tone Up Cream,SKINENVY,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Melted Moisturizer,IMBEAUTY,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Vita Propolis Cream,XYCos,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,AC Clear Moisture Pure N Cream,The Plant Base,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Good Skin Ampoule Cream,Nature Republic,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Good Skin Ampoule Cream,Nature Republic,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Su:nhada Calendula pH 5.5 Soothing Cream,Missha,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Itâs Skin Pure Moisture cream,It's Skin,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Premium Whitening Night Cream,Ella Skincare,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Night Glowing Kefir,Lovely Kefir Nature,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Day Cream Kefir,Lovely Kefir Nature,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Vitamin C 20% Cream,Breylee,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,EVERYDAY FACE MOISTURISER,Frank,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Moisturizing Cream,Biomoist,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Blanc Expert,Lancome,3.5,3,1.3862943611198906,0.40629031106979185
Moisturizer Cream,Night Cream,Bless,4.2,3,1.3862943611198906,0.5112903110697918
Moisturizer Cream,Moisturising Cream,Muji,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Seaweed Chitosan Night Cream,Serambi Botani,2.4,3,1.3862943611198906,0.24129031106979185
Moisturizer Cream,LXP Ultimate Perfecting Cream,SK-II,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,The History of Whoo Gongjinhyang,The History of Whoo,3.0,3,1.3862943611198906,0.33129031106979184
Moisturizer Cream,Absolue Rich Cream,Lancome,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Shea Butter Fresh Steam Cream,Nature Republic,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Badecasil P,23 Years Old,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Snow Mushroom,The Inkey List,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Love Nature Nourishing Face Cream,Oriflame,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,White truffle Anti-Aging Night Cream,d'Alba,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Skinovage Balancing Cream,Babor,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Anti-dry Day Defence Cream,Sebamed,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Super Aqua Cell Renew Snail Essential Moisturizer,Missha,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Guboncho Recovery Night Cream,UGB,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Pore Zero Night Cream,SkinMiso,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Defense Essential Glow Moisturizer SPF 30,Paula's Choice,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Botu-Like Anti Wrinkle Overnight Treatment,Biokos,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,EGF Repair Cream,Isntree,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Iceland Water Volume Cream,the SAEM,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Perfect Moisture-Cream,Onsaemeein,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Lab+ Triple Water Aqua Fresh Cream,SNP,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Meteorites Oxygen Care,Guerlain,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Abeille Royalle Night Cream,Guerlain,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Revitalize Longevity Creme,Jafra,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Dr. Belmeur Advanced Cica Hydro Cream,The Face Shop,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Face and Body Collagen Whitening Cream,Hayejin,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Moisture Surge 72H Lipid Replenishing Hydrator,CLINIQUE,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Skin Radiance AQUADAY Brightening Cream,Madame Gie,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Acne Night Cream,Baby Pink Skincare,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Ultimate Glow White Glutathione Day Cream,Ella Skincare,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Cream sari,Sari Kosmetik,2.0,3,1.3862943611198906,0.18129031106979185
Moisturizer Cream,Day Cream,esene,2.7,3,1.3862943611198906,0.28629031106979186
Moisturizer Cream,Embellir Night Cream,Menard,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Skin Recovery Replenishing Moisturizer,Paula's Choice,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Calm Redness Relief SPF 30 Moisturizer,Paula's Choice,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Camellia Nut Facial Hydrating Cream,Aesop,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Hydreane Legere,La Roche Posay,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,YSL youth liberator Creme,Yves Saint Laurent,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,Intensive Day Cream,Esther Cosmetic,2.0,3,1.3862943611198906,0.18129031106979185
Moisturizer Cream,Renergie multi lift ultra,Lancome,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Time Revolution Artemisia Calming Moisture Cream,Missha,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Soybean Nourishing Cream,Round Lab,4.3,3,1.3862943611198906,0.5262903110697917
Moisturizer Cream,Swedish Lingonberry Day Cream,Cheona,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Hydrating Cream,PAPULEX,3.3,3,1.3862943611198906,0.3762903110697918
Moisturizer Cream,AHA Skin Smoothing Cream,Glikoderm,2.7,3,1.3862943611198906,0.28629031106979186
Moisturizer Cream,White Holic Cream,W Lab,4.7,3,1.3862943611198906,0.5862903110697919
Moisturizer Cream,Bird's Nest + Peptides Essence-In-Cream,Bio-Essence,3.7,3,1.3862943611198906,0.4362903110697919
Moisturizer Cream,Night Cream Glow Brightening,SKINHOUSE,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Acne Fighter Night Cream,Adleeva,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Hyaluronic All in One Cream,VeraClara,4.0,3,1.3862943611198906,0.4812903110697918
Moisturizer Cream,Intense Brightening Night Cream,Kalonea,5.0,3,1.3862943611198906,0.6312903110697918
Moisturizer Cream,Pro-Collagen Marine Cream,Elemis,4.7,3,1.3862943611198906,0.5862903110697919
